id,label,grounding,source,url,date,attack_tactics,attack_techniques,text
302,threat_actor_profile,representative,Proofpoint,https://www.proofpoint.com/us/blog/threat-insight,2025-09-04,"Initial Access,Execution,Command and Control","T1566.001,T1204.001,T1071.001","A Proofpoint profile of a malspam-distribution actor. We summarize the group's link-based access, user-execution tradecraft, and C2 across campaigns, mapped to ATT&CK techniques for defenders."
303,threat_actor_profile,representative,Kaspersky GReAT,https://securelist.com/,2025-08-25,"Initial Access,Persistence,Exfiltration","T1566.001,T1547.001,T1041","A Securelist profile of a Charming Kitten cluster. We summarize the Iran-nexus actor's spear-phishing access, persistence, and exfiltration tradecraft across campaigns, mapped to ATT&CK techniques."
304,threat_actor_profile,representative,Mandiant (Google Cloud),https://cloud.google.com/blog/topics/threat-intelligence/,2025-09-30,"Initial Access,Lateral Movement,Impact","T1199,T1021.006,T1486","A Mandiant profile of an FIN-tracked ransomware affiliate. We summarize the operators' trusted-relationship access, WinRM movement, and encryption tradecraft across engagements, mapped to ATT&CK."
305,adversary_emulation,representative,Atomic Red Team (Red Canary),https://redcanary.com/blog/testing-and-validation/atomic-red-team/,2025-03-05,"Execution","T1059.001","This post walks through running the Atomic Red Team test for T1059.001 to validate PowerShell detection coverage. We show the atomic, the expected telemetry, and how to confirm your analytics fire as a purple-team exercise."
306,adversary_emulation,representative,MITRE Caldera,https://caldera.mitre.org/,2025-04-09,"Lateral Movement,Discovery","T1021.002,T1018","We build a CALDERA adversary profile that chains remote-host discovery and SMB lateral movement. The post explains the abilities used, how to run the operation safely in a lab, and how to verify detections."
307,adversary_emulation,representative,SANS,https://www.sans.org/blog/continuous-purple-teaming-practical-approach-strengthening-offensive-capabilities,2025-02-12,"Defense Evasion,Credential Access","T1562.001,T1003.001","Using the Purple Team Exercise Framework, we plan a continuous validation exercise targeting EDR evasion and LSASS access. The post covers hypothesis, execution, detection review, and remediation tracking."
308,adversary_emulation,representative,Picus Security,https://www.picussecurity.com/resource/blog,2025-05-19,"Impact","T1486","We emulate ransomware encryption behavior in a controlled test to measure detection and prevention coverage. The post details the simulated T1486 action, the scoring, and the gaps the exercise revealed."
309,adversary_emulation,representative,MITRE Engenuity CTID,https://ctid.mitre.org/,2025-06-12,"Initial Access,Execution,Persistence","T1566,T1059.001,T1547.001","This adversary-emulation plan reproduces a named threat actor's end-to-end behavior chain in a test range. We describe each emulated step, the cleanup, and how blue teams should validate detections."
310,adversary_emulation,representative,SCYTHE,https://scythe.io/library,2025-03-26,"Command and Control,Exfiltration","T1071.001,T1041","We use SCYTHE to emulate a C2 beacon and staged exfiltration in a purple-team session. The post explains the campaign setup, the safe payload, and the detection outcomes against the SOC."
311,adversary_emulation,representative,Atomic Red Team (Red Canary),https://redcanary.com/atomic-red-team/,2025-04-22,"Persistence","T1053.005","A walkthrough of the scheduled-task atomic tests for T1053.005. We run each atomic, capture the resulting telemetry, and validate that the corresponding detection analytics fire, then clean up."
312,adversary_emulation,representative,Prelude,https://www.preludesecurity.com/blog,2025-05-19,"Defense Evasion","T1070.001","We run a continuous-security-validation test that clears Windows event logs to confirm tamper detection works. The post details the safe test, the verification, and the remediation when the analytic missed."
313,adversary_emulation,representative,VECTR (SRA),https://vectr.io/,2025-02-25,"Lateral Movement,Credential Access","T1021.001,T1558.003","Using VECTR to track a purple-team campaign, we plan and score emulated Kerberoasting and RDP movement. The post shows how we recorded detection coverage per technique across the exercise."
314,adversary_emulation,representative,Picus Security,https://www.picussecurity.com/resource/blog,2025-06-30,"Initial Access,Execution","T1190,T1059.001","This post compares open-source adversary-emulation tools while validating exploitation and execution coverage. We run the same technique chain across tools and report the detection results."
315,adversary_emulation,representative,MITRE Caldera,https://caldera.mitre.org/,2025-04-15,"Discovery,Collection","T1087.002,T1560.001","We assemble a CALDERA operation that emulates account enumeration followed by data archiving. The post details the abilities, the safe execution in a lab, and the detection validation against the SOC."
316,adversary_emulation,representative,SpecterOps,https://posts.specterops.io/,2025-03-19,"Credential Access,Lateral Movement","T1003.006,T1550.002","We design a red-team emulation of DCSync and pass-the-hash for a purple-team engagement. The post covers safe execution in a test forest and how the blue team validated their detections."
317,adversary_emulation,representative,Atomic Red Team (Red Canary),https://redcanary.com/atomic-red-team/,2025-07-02,"Defense Evasion","T1218.011","A walkthrough of the rundll32 atomics for T1218.011. We execute each test, capture telemetry, and confirm detection analytics fire, providing a repeatable purple-team validation procedure."
318,adversary_emulation,representative,Mandiant (Google Cloud),https://cloud.google.com/blog/topics/threat-intelligence/,2025-05-21,"Initial Access,Command and Control","T1566.004,T1219","We share an adversary-emulation plan modeled on Scattered Spider's help-desk social engineering and RMM-for-C2 tradecraft. The post describes safe emulation steps and the detections teams should validate."
319,adversary_emulation,representative,Cymulate,https://cymulate.com/blog/,2025-02-27,"Impact,Defense Evasion","T1490,T1562.001","Using a breach-and-attack-simulation platform, we run an end-to-end ransomware scenario to measure prevention and detection. The post details the emulated steps and the control gaps surfaced."
320,adversary_emulation,representative,SANS,https://www.sans.org/blog/,2025-07-09,"Execution,Persistence","T1059.003,T1543.003","This purple-team writeup plans and executes emulated batch-script execution and service persistence. We document the hypotheses, the safe execution, and the detection-improvement follow-ups."
321,adversary_emulation,representative,Prelude,https://www.preludesecurity.com/blog,2025-04-30,"Discovery","T1046","We run continuous emulation of internal network scanning to validate that the SOC detects reconnaissance. The post covers the safe test, the verification, and the tuning needed when it missed."
322,adversary_emulation,representative,SCYTHE,https://scythe.io/library,2025-05-07,"Initial Access,Execution","T1566.001,T1204.002","We build a SCYTHE campaign emulating a phishing-to-execution chain for a purple-team session. The post explains the safe payload, the scenario, and the detection outcomes recorded per step."
323,adversary_emulation,representative,MITRE Engenuity CTID,https://ctid.mitre.org/,2025-03-04,"Command and Control,Exfiltration","T1071.004,T1567.002","This emulation plan reproduces an espionage actor's DNS C2 and cloud-storage exfiltration in a controlled range. We describe the safe steps and the detection validation blue teams should perform."
324,adversary_emulation,representative,Picus Security,https://www.picussecurity.com/resource/blog,2025-06-19,"Credential Access","T1003.001","We emulate LSASS credential dumping to measure detection and prevention across the stack. The post details the safe simulated action, the scoring, and the gaps the exercise revealed for T1003.001."
325,adversary_emulation,representative,Atomic Red Team (Red Canary),https://redcanary.com/atomic-red-team/,2025-04-10,"Lateral Movement","T1021.006","A walkthrough of the WinRM atomics for T1021.006. We run each test, capture telemetry, and confirm the lateral-movement analytics fire, with cleanup steps for a repeatable validation."
326,adversary_emulation,representative,VECTR (SRA),https://vectr.io/,2025-05-15,"Defense Evasion,Impact","T1070.004,T1486","Using VECTR to plan and score a purple-team campaign, we emulate anti-forensic file deletion and ransomware behavior. The post shows the per-technique detection coverage recorded across the exercise."
327,adversary_emulation,representative,MITRE Caldera,https://caldera.mitre.org/,2025-02-26,"Persistence,Command and Control","T1547.001,T1071.001","We build a CALDERA profile chaining run-key persistence with HTTP C2 in a test range. The post details the abilities, safe execution, and how the SOC validated detection coverage for each step."
328,adversary_emulation,representative,SpecterOps,https://posts.specterops.io/,2025-07-04,"Privilege Escalation,Credential Access","T1134.001,T1003.002","We design a red-team emulation of token impersonation and SAM-hive access for a purple-team exercise. The post covers safe execution in a lab and the blue-team detection validation."
329,adversary_emulation,representative,Cymulate,https://cymulate.com/blog/,2025-03-28,"Initial Access,Lateral Movement","T1190,T1021.002","Using BAS, we emulate exploitation followed by SMB lateral movement to validate detection coverage end to end. The post details the simulated steps and the control gaps surfaced by the exercise."
330,adversary_emulation,representative,SANS,https://www.sans.org/blog/,2025-06-05,"Discovery,Lateral Movement","T1018,T1570","This purple-team writeup plans and executes emulated host discovery and lateral tool transfer. We document the hypotheses, the safe execution, and the detection improvements that followed."
331,adversary_emulation,representative,Prelude,https://www.preludesecurity.com/blog,2025-04-17,"Command and Control","T1105","We continuously emulate ingress tool transfer via LOLBins to validate detection. The post covers the safe test, the verification of the analytic, and the tuning required when it missed."
332,adversary_emulation,representative,SCYTHE,https://scythe.io/library,2025-05-23,"Defense Evasion,Credential Access","T1027,T1555.003","We build a SCYTHE campaign emulating an obfuscated loader and browser-credential theft for a purple-team session. The post explains the safe payload and the detection outcomes recorded per step."
333,adversary_emulation,representative,MITRE Engenuity CTID,https://ctid.mitre.org/,2025-02-11,"Initial Access,Persistence,Impact","T1078,T1136.001,T1486","This adversary-emulation plan reproduces a ransomware operator's valid-account access, account creation, and encryption behavior in a controlled range. We detail safe steps and detection validation."
334,adversary_emulation,representative,Picus Security,https://www.picussecurity.com/resource/blog,2025-06-27,"Exfiltration","T1567.002","We emulate exfiltration to cloud storage to measure detection and DLP coverage. The post details the safe simulated transfer, the scoring, and the gaps the exercise revealed for T1567.002."
335,adversary_emulation,representative,Atomic Red Team (Red Canary),https://redcanary.com/atomic-red-team/,2025-03-31,"Defense Evasion","T1562.001","A walkthrough of the impair-defenses atomics for T1562.001. We run each test, capture telemetry, and confirm tamper-detection analytics fire, with cleanup for a repeatable purple-team check."
336,adversary_emulation,representative,VECTR (SRA),https://vectr.io/,2025-07-17,"Execution,Persistence","T1053.005,T1547.001","Using VECTR to track a purple-team campaign, we emulate scheduled-task and run-key persistence. The post shows the per-technique detection coverage recorded and the follow-up remediation."
337,adversary_emulation,representative,MITRE Caldera,https://caldera.mitre.org/,2025-04-29,"Credential Access,Discovery","T1110.001,T1087.001","We assemble a CALDERA operation emulating password guessing and local-account enumeration in a lab. The post details the abilities, safe execution, and the SOC detection validation per step."
338,adversary_emulation,representative,SpecterOps,https://posts.specterops.io/,2025-05-08,"Lateral Movement,Persistence","T1021.001,T1098","We design a red-team emulation of RDP movement and account manipulation for a purple-team exercise. The post covers safe execution in a test domain and the blue-team detection validation."
339,adversary_emulation,representative,Cymulate,https://cymulate.com/blog/,2025-02-20,"Defense Evasion,Impact","T1218.011,T1489","Using BAS, we emulate proxied execution and service stop to validate detection and prevention. The post details the simulated steps and the control gaps surfaced across the kill chain."
340,adversary_emulation,representative,SANS,https://www.sans.org/blog/,2025-06-08,"Command and Control,Exfiltration","T1572,T1048.003","This purple-team writeup plans and executes emulated SSH tunneling and unencrypted exfiltration. We document the hypotheses, safe execution, and the detection improvements that followed."
341,adversary_emulation,representative,Prelude,https://www.preludesecurity.com/blog,2025-03-23,"Execution","T1047","We continuously emulate WMI execution to validate detection coverage. The post covers the safe test, the verification of the analytic, and the tuning required when the SOC missed it."
342,adversary_emulation,representative,SCYTHE,https://scythe.io/library,2025-07-26,"Initial Access,Command and Control","T1133,T1071.001","We build a SCYTHE campaign emulating exposed-service access and HTTP C2 for a purple-team session. The post explains the safe scenario and the detection outcomes recorded per technique."
343,adversary_emulation,representative,MITRE Engenuity CTID,https://ctid.mitre.org/,2025-05-31,"Discovery,Collection,Exfiltration","T1482,T1560.001,T1041","This emulation plan reproduces a data-theft actor's domain-trust discovery, archiving, and exfiltration in a range. We describe the safe steps and the detection validation blue teams should perform."
344,adversary_emulation,representative,Picus Security,https://www.picussecurity.com/resource/blog,2025-04-06,"Persistence","T1543.003","We emulate malicious Windows service creation to measure detection coverage. The post details the safe simulated action, the scoring, and the gaps the exercise revealed for T1543.003."
345,adversary_emulation,representative,Atomic Red Team (Red Canary),https://redcanary.com/atomic-red-team/,2025-06-14,"Credential Access","T1558.003","A walkthrough of the Kerberoasting atomics for T1558.003. We run each test, capture telemetry, and confirm the credential-access analytics fire, with cleanup for a repeatable validation."
346,adversary_emulation,representative,VECTR (SRA),https://vectr.io/,2025-03-15,"Initial Access,Execution","T1566.001,T1204.002","Using VECTR to plan and score a purple-team campaign, we emulate phishing-to-execution. The post shows the per-technique detection coverage recorded and the remediation follow-ups."
347,adversary_emulation,representative,MITRE Caldera,https://caldera.mitre.org/,2025-07-21,"Defense Evasion,Lateral Movement","T1112,T1021.002","We build a CALDERA profile chaining registry modification and SMB movement in a test range. The post details the abilities, safe execution, and the SOC detection validation for each step."
348,adversary_emulation,representative,SpecterOps,https://posts.specterops.io/,2025-05-12,"Credential Access,Lateral Movement","T1003.001,T1021.001","We design a red-team emulation of LSASS dumping and RDP movement for a purple-team engagement. The post covers safe execution in a lab and how the blue team validated their detections."
349,adversary_emulation,representative,Cymulate,https://cymulate.com/blog/,2025-02-17,"Initial Access,Execution,Impact","T1566.001,T1059.001,T1486","Using BAS, we run a full ransomware-scenario emulation from phishing to encryption to validate end-to-end coverage. The post details each simulated step and the control gaps the exercise surfaced."
350,adversary_emulation,representative,SANS,https://www.sans.org/blog/,2025-06-29,"Defense Evasion,Credential Access,Lateral Movement","T1027,T1003.001,T1550.002","This purple-team writeup chains emulated obfuscation, credential dumping, and pass-the-hash. We document the hypotheses, the safe execution, and the detection improvements that followed."
351,adversary_emulation,representative,Prelude,https://www.preludesecurity.com/blog,2025-04-03,"Collection","T1560.001","We continuously emulate data archiving prior to exfiltration to validate detection. The post covers the safe test, the verification of the analytic, and the tuning required when it missed."
352,adversary_emulation,representative,SCYTHE,https://scythe.io/library,2025-05-20,"Persistence,Command and Control","T1136.003,T1219","We build a SCYTHE campaign emulating cloud-account creation and RMM-for-C2 for a purple-team session. The post explains the safe scenario and the detection outcomes recorded per technique."
353,adversary_emulation,representative,MITRE Engenuity CTID,https://ctid.mitre.org/,2025-03-10,"Initial Access,Lateral Movement,Impact","T1190,T1021.001,T1486","This adversary-emulation plan reproduces a ransomware operator's exploitation, RDP movement, and encryption in a controlled range. We detail the safe steps and the detection validation procedure."
354,adversary_emulation,representative,Picus Security,https://www.picussecurity.com/resource/blog,2025-07-23,"Discovery","T1018","We emulate remote-host discovery to measure detection coverage of reconnaissance. The post details the safe simulated action, the scoring, and the gaps the exercise revealed for T1018."
355,adversary_emulation,representative,Atomic Red Team (Red Canary),https://redcanary.com/atomic-red-team/,2025-04-27,"Impact","T1490","A walkthrough of the inhibit-recovery atomics for T1490. We run the shadow-copy-deletion tests, capture telemetry, and confirm detection analytics fire, with cleanup for a repeatable check."
356,adversary_emulation,representative,VECTR (SRA),https://vectr.io/,2025-06-09,"Command and Control,Exfiltration","T1071.001,T1567.002","Using VECTR to track a purple-team campaign, we emulate HTTPS C2 and cloud-storage exfiltration. The post records the per-technique detection coverage and the remediation actions that followed."
357,adversary_emulation,representative,AttackIQ,https://www.attackiq.com/blog/,2025-05-15,"Initial Access,Persistence","T1190,T1505.003","We run an AttackIQ assessment emulating edge exploitation and web-shell persistence to validate detection coverage. The post details the safe scenario, the scoring, and the gaps surfaced."
358,adversary_emulation,representative,SafeBreach,https://www.safebreach.com/blog/,2025-03-21,"Defense Evasion,Impact","T1562.001,T1486","We use SafeBreach to emulate EDR-tampering and ransomware behavior to measure prevention and detection. The post details the simulated steps and the control gaps the exercise revealed."
359,adversary_emulation,representative,Mandiant Security Validation,https://cloud.google.com/security/products/security-validation,2025-06-11,"Command and Control,Exfiltration","T1071.001,T1041","Using Mandiant Security Validation, we emulate a C2 beacon and exfiltration to test detection and network controls. The post details the safe actions and the per-technique results recorded."
360,adversary_emulation,representative,Stratus Red Team (Datadog),https://stratus-red-team.cloud/,2025-04-25,"Privilege Escalation","T1078.004","We use Stratus Red Team to emulate cloud privilege escalation via role assumption and validate detection. The post details the safe technique, the CloudTrail telemetry, and the detection outcome."
361,adversary_emulation,representative,PurpleSharp,https://github.com/mvelazc0/PurpleSharp,2025-05-29,"Lateral Movement,Execution","T1021.002,T1047","We use PurpleSharp to emulate SMB lateral movement and WMI execution in a lab and validate detection. The post details the simulated activity and the analytics that fired."
362,adversary_emulation,representative,Leonidas (F-Secure),https://github.com/FSecureLABS/leonidas,2025-02-24,"Discovery,Collection","T1580,T1530","We use Leonidas to emulate cloud discovery and data collection and validate detection coverage. The post details the safe techniques, the telemetry, and the gaps surfaced by the exercise."
363,adversary_emulation,representative,Splunk Threat Research,https://www.splunk.com/en_us/blog/author/secmrkt-research.html,2025-06-18,"Execution,Persistence","T1059.001,T1547.001","Using Splunk Attack Range, we emulate PowerShell execution and run-key persistence to validate detections. The post details the safe scenario and the analytics that fired in the lab."
364,adversary_emulation,representative,AttackIQ,https://www.attackiq.com/blog/,2025-03-12,"Credential Access","T1003.003","We run an AttackIQ assessment emulating NTDS extraction to validate detection coverage. The post details the safe simulated action, the scoring, and the gaps surfaced for T1003.003."
365,adversary_emulation,representative,Cymulate,https://cymulate.com/blog/,2025-07-08,"Initial Access,Command and Control","T1133,T1219","Using BAS, we emulate exposed-service access and RMM-based C2 to validate detection coverage. The post details the simulated steps and the control gaps the exercise surfaced."
366,adversary_emulation,representative,SCYTHE,https://scythe.io/library,2025-04-14,"Defense Evasion,Impact","T1070.001,T1490","We build a SCYTHE campaign emulating event-log clearing and inhibit-recovery behavior for a purple-team session. The post explains the safe scenario and the detection outcomes per technique."
367,adversary_emulation,representative,MITRE Caldera,https://caldera.mitre.org/,2025-05-26,"Initial Access,Execution","T1566.001,T1204.002","We build a CALDERA profile emulating a phishing-to-execution chain in a test range. The post details the abilities, the safe execution, and the SOC detection validation for each step."
368,adversary_emulation,representative,SpecterOps,https://posts.specterops.io/,2025-06-30,"Discovery,Lateral Movement","T1018,T1021.001","We design a red-team emulation of host discovery and RDP movement for a purple-team engagement. The post covers safe execution in a lab and the blue-team detection validation."
369,adversary_emulation,representative,Prelude,https://www.preludesecurity.com/blog,2025-03-18,"Persistence","T1543.003","We continuously emulate malicious service creation to validate detection. The post covers the safe test, the verification of the analytic, and the tuning required when the SOC missed it."
370,adversary_emulation,representative,SafeBreach,https://www.safebreach.com/blog/,2025-07-12,"Exfiltration","T1567.002","We use SafeBreach to emulate exfiltration to cloud storage and validate DLP and detection. The post details the safe simulated transfer and the control gaps the exercise revealed."
371,adversary_emulation,representative,Picus Security,https://www.picussecurity.com/resource/blog,2025-05-02,"Defense Evasion","T1218.011","We emulate rundll32 proxied execution to measure detection coverage. The post details the safe simulated action, the scoring, and the gaps the exercise revealed for T1218.011."
372,adversary_emulation,representative,Atomic Red Team (Red Canary),https://redcanary.com/atomic-red-team/,2025-04-09,"Discovery","T1087.002","A walkthrough of the domain-account-enumeration atomics for T1087.002. We run each test, capture telemetry, and confirm the discovery analytics fire, with cleanup for a repeatable check."
373,adversary_emulation,representative,VECTR (SRA),https://vectr.io/,2025-06-11,"Credential Access,Discovery","T1003.001,T1087.001","Using VECTR to track a purple-team campaign, we emulate LSASS dumping and local-account enumeration. The post records the per-technique detection coverage and the remediation that followed."
374,adversary_emulation,representative,Mandiant Security Validation,https://cloud.google.com/security/products/security-validation,2025-03-05,"Initial Access,Lateral Movement","T1190,T1021.002","Using Mandiant Security Validation, we emulate exploitation and SMB movement to test detection and segmentation. The post details the safe actions and the per-technique results recorded."
375,adversary_emulation,representative,Stratus Red Team (Datadog),https://stratus-red-team.cloud/,2025-07-21,"Defense Evasion","T1562.008","We use Stratus Red Team to emulate disabling cloud logging and validate detection. The post details the safe technique, the audit telemetry, and the detection outcome surfaced."
376,adversary_emulation,representative,Cymulate,https://cymulate.com/blog/,2025-05-12,"Credential Access,Lateral Movement","T1558.003,T1021.001","Using BAS, we emulate Kerberoasting and RDP movement to validate detection coverage. The post details the simulated steps and the control gaps surfaced across the kill chain."
377,adversary_emulation,representative,SANS,https://www.sans.org/blog/,2025-02-17,"Initial Access,Persistence","T1133,T1547.001","This purple-team writeup plans and executes emulated exposed-service access and run-key persistence. We document the hypotheses, the safe execution, and the detection improvements that followed."
378,adversary_emulation,representative,SCYTHE,https://scythe.io/library,2025-06-26,"Execution,Defense Evasion","T1059.001,T1027","We build a SCYTHE campaign emulating obfuscated PowerShell for a purple-team session. The post explains the safe payload and the detection outcomes recorded for each technique."
379,adversary_emulation,representative,MITRE Engenuity CTID,https://ctid.mitre.org/,2025-04-03,"Credential Access,Lateral Movement,Impact","T1003.001,T1021.001,T1486","This adversary-emulation plan reproduces a ransomware operator's credential dumping, RDP movement, and encryption in a range. We detail safe steps and the detection validation procedure."
380,adversary_emulation,representative,AttackIQ,https://www.attackiq.com/blog/,2025-05-20,"Impact","T1490","We run an AttackIQ assessment emulating inhibit-system-recovery behavior to validate detection. The post details the safe simulated action, the scoring, and the gaps surfaced for T1490."
381,adversary_emulation,representative,Picus Security,https://www.picussecurity.com/resource/blog,2025-03-09,"Command and Control","T1071.004","We emulate DNS-based C2 to measure detection coverage. The post details the safe simulated traffic, the scoring, and the gaps the exercise revealed for T1071.004."
382,adversary_emulation,representative,Atomic Red Team (Red Canary),https://redcanary.com/atomic-red-team/,2025-06-29,"Persistence","T1547.001","A walkthrough of the registry-Run-key atomics for T1547.001. We run each test, capture telemetry, and confirm the persistence analytics fire, with cleanup for a repeatable validation."
383,adversary_emulation,representative,VECTR (SRA),https://vectr.io/,2025-04-30,"Lateral Movement,Defense Evasion","T1570,T1036.005","Using VECTR to track a purple-team campaign, we emulate lateral tool transfer and masquerading. The post records the per-technique detection coverage and the remediation actions taken."
384,adversary_emulation,representative,MITRE Caldera,https://caldera.mitre.org/,2025-05-23,"Discovery,Exfiltration","T1046,T1041","We build a CALDERA profile chaining internal scanning and exfiltration over C2 in a test range. The post details the abilities, safe execution, and the SOC detection validation per step."
385,adversary_emulation,representative,SpecterOps,https://posts.specterops.io/,2025-02-12,"Privilege Escalation,Defense Evasion","T1134.001,T1112","We design a red-team emulation of token impersonation and registry modification for a purple-team exercise. The post covers safe execution in a lab and the blue-team detection validation."
386,adversary_emulation,representative,Cymulate,https://cymulate.com/blog/,2025-06-20,"Initial Access,Execution","T1190,T1059.001","Using BAS, we emulate exploitation and scripted execution to validate detection coverage. The post details the simulated steps and the control gaps surfaced across the kill chain."
387,adversary_emulation,representative,SANS,https://www.sans.org/blog/,2025-04-21,"Collection,Exfiltration","T1560.001,T1567.002","This purple-team writeup plans and executes emulated archiving and cloud-storage exfiltration. We document the hypotheses, the safe execution, and the detection improvements that followed."
388,adversary_emulation,representative,SCYTHE,https://scythe.io/library,2025-09-09,"Initial Access,Lateral Movement","T1566.001,T1021.001","We build a SCYTHE campaign emulating phishing access and RDP movement for a purple-team session. The post explains the safe scenario and the detection outcomes recorded per technique."
389,adversary_emulation,representative,Prelude,https://www.preludesecurity.com/blog,2025-08-14,"Defense Evasion","T1218.010","We continuously emulate regsvr32 abuse to validate detection coverage. The post covers the safe test, the verification of the analytic, and the tuning required when the SOC missed it."
390,adversary_emulation,representative,SafeBreach,https://www.safebreach.com/blog/,2025-09-22,"Credential Access","T1555.003","We use SafeBreach to emulate browser-credential theft and validate detection. The post details the safe simulated action and the control gaps the exercise revealed for T1555.003."
391,adversary_emulation,representative,AttackIQ,https://www.attackiq.com/blog/,2025-08-26,"Discovery","T1482","We run an AttackIQ assessment emulating domain-trust discovery to validate detection. The post details the safe simulated action, the scoring, and the gaps surfaced for T1482."
392,adversary_emulation,representative,Stratus Red Team (Datadog),https://stratus-red-team.cloud/,2025-09-11,"Persistence","T1098.001","We use Stratus Red Team to emulate cloud access-key creation for persistence and validate detection. The post details the safe technique, the telemetry, and the detection outcome."
393,adversary_emulation,representative,Mandiant Security Validation,https://cloud.google.com/security/products/security-validation,2025-08-08,"Defense Evasion,Impact","T1070.001,T1490","Using Mandiant Security Validation, we emulate event-log clearing and inhibit-recovery to test detection. The post details the safe actions and the per-technique results recorded."
394,adversary_emulation,representative,PurpleSharp,https://github.com/mvelazc0/PurpleSharp,2025-09-17,"Persistence,Credential Access","T1543.003,T1003.001","We use PurpleSharp to emulate service installation and LSASS access in a lab and validate detection. The post details the simulated activity and the analytics that fired."
395,adversary_emulation,representative,MITRE Engenuity CTID,https://ctid.mitre.org/,2025-08-12,"Initial Access,Command and Control,Exfiltration","T1566.004,T1219,T1567.002","This emulation plan reproduces a help-desk-social-engineering actor's access, RMM C2, and exfiltration in a range. We detail the safe steps and the detection validation procedure."
396,adversary_emulation,representative,Picus Security,https://www.picussecurity.com/resource/blog,2025-09-29,"Execution","T1047","We emulate WMI execution to measure detection coverage. The post details the safe simulated action, the scoring, and the gaps the exercise revealed for T1047."
397,adversary_emulation,representative,Atomic Red Team (Red Canary),https://redcanary.com/atomic-red-team/,2025-08-21,"Command and Control","T1105","A walkthrough of the ingress-tool-transfer atomics for T1105. We run each test, capture telemetry, and confirm the C2 analytics fire, with cleanup for a repeatable purple-team check."
398,adversary_emulation,representative,VECTR (SRA),https://vectr.io/,2025-09-15,"Initial Access,Defense Evasion","T1190,T1562.001","Using VECTR to track a purple-team campaign, we emulate exploitation and EDR-tampering. The post records the per-technique detection coverage and the remediation actions taken."
399,adversary_emulation,representative,Cymulate,https://cymulate.com/blog/,2025-08-05,"Discovery,Lateral Movement","T1087.002,T1021.006","Using BAS, we emulate domain enumeration and WinRM movement to validate detection coverage. The post details the simulated steps and the control gaps surfaced across the kill chain."
400,adversary_emulation,representative,SANS,https://www.sans.org/blog/,2025-09-25,"Initial Access,Execution,Impact","T1566.001,T1204.002,T1486","This purple-team writeup chains an emulated phishing-to-execution-to-ransomware scenario. We document the hypotheses, the safe execution, and the detection improvements that followed."
